jammer,algorithm,adapter,jsr_db,seed,oracle_target_idx_passed,oracle_jammer_type_passed,oracle_true_jammer_signal_passed,jammer_contract_status,jammer_comparable,requested_jsr_db,measured_jsr_db,jsr_error_db,jsr_status,legacy_components_available,oracle_input_status,forbidden_keys_present,output_shape,expected_shape,shape_ok,complex_dtype_ok,finite_ok,input_unchanged,interface_status,template_finite_ok,runtime_ms,memory_usage_bytes,target_only,call_attempted,role,target_only_interface_status
FMNoiseAimedJam,FrFT,frft_filter,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.74437495646998,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.91062500001863,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.41366695612669,1129662,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.416207953356206,1129566,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.04741701949388,1129614,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.315832985565066,1129686,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.58204199746251,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.571083987131715,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.529333039652556,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.41075000632554,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.70708299614489,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.53366694925353,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.11779200239107,1129662,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.87879100814462,1129566,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.30091703962535,1129614,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.78837498975918,1129686,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.2888749698177,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.265459028072655,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.734667024575174,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.959791974164546,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.28270799526945,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.06770798796788,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.80741699645296,1129662,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.03279100591317,1129566,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.617416004650295,1129660,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.01354202348739,1129686,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.34333400987089,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.136292037554085,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseAimedJam,FrFT,frft_filter,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.268250027205795,1129638,False,True,algorithm,PASS
FMNoiseAimedJam,FrFT,frft_filter,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,42,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.11316700698808,1129718,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,42,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,43,False,False,False,UNIFIED_JSR_PASS,True,0.0,-1.9286549331065747e-15,-1.9286549331065747e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.23462497489527,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,43,False,False,False,UNIFIED_JSR_PASS,True,0.0,-1.9286549331065747e-15,-1.9286549331065747e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,44,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.361124996095896,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,44,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,45,False,False,False,UNIFIED_JSR_PASS,True,0.0,-4.821637332766436e-16,-4.821637332766436e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.67695801798254,1129590,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,45,False,False,False,UNIFIED_JSR_PASS,True,0.0,-4.821637332766436e-16,-4.821637332766436e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,46,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.175916018895805,1129686,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,46,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,47,False,False,False,UNIFIED_JSR_PASS,True,0.0,-4.821637332766436e-16,-4.821637332766436e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.3426249823533,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,47,False,False,False,UNIFIED_JSR_PASS,True,0.0,-4.821637332766436e-16,-4.821637332766436e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,48,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.068957986775786,1129686,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,48,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,49,False,False,False,UNIFIED_JSR_PASS,True,0.0,9.64327466553287e-16,9.64327466553287e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.54783305339515,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,49,False,False,False,UNIFIED_JSR_PASS,True,0.0,9.64327466553287e-16,9.64327466553287e-16,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,50,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.48416603775695,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,50,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,51,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.37391701340675,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,51,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,42,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.19420900940895,1129686,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,42,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.92679201392457,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.085959000047296,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.97866703057662,1129590,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.22720896964893,1129710,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.90816701762378,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.134583002422005,1129686,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.249374970793724,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.409375024959445,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.174707987811416,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.178542010020465,1129678,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.99095903337002,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.59016598248854,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.198874993715435,1129590,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.12845798488706,1129710,False,True,algorithm,PASS
